,價格,烘焙項目,總烘焙時間,總鍋數,豆子種類
11574,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11575,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11576,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11577,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11578,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11579,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11580,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11581,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11582,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11583,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11584,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11585,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11586,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11587,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11588,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11589,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11590,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11591,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11592,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11593,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11594,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11595,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11596,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11597,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11598,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11599,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11600,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11601,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11602,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11603,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11604,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11605,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11606,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11607,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11608,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11609,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11610,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11611,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11612,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11613,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11614,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11615,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11616,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11617,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11618,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11619,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11620,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11621,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11622,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11623,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11624,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11625,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11626,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11627,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11628,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11629,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11630,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11631,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11632,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11633,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11634,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11635,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11636,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11637,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11638,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11639,1940,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '衣索匹亞': 1})",86,5,"{'衣索匹亞', '哥斯大黎加', '瓜地馬拉'}"
11640,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11641,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11642,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11643,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11644,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11645,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11646,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11647,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11648,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11649,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11650,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11651,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11652,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11653,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11654,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11655,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11656,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11657,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11658,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11659,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11660,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11661,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11662,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11663,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11664,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11665,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11666,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11667,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11668,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11669,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11670,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11671,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11672,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11673,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11674,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11675,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11676,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11677,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11678,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11679,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11680,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11681,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11682,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11683,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11684,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11685,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11686,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11687,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11688,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11689,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11690,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11691,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11692,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11693,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11694,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11695,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11696,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11697,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11698,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11699,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11700,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11701,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11702,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11703,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11704,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11705,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11706,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11707,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11708,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11709,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11710,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11711,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11712,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11713,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11714,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11715,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11716,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11717,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11718,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11719,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11720,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11721,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11722,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11723,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11724,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11725,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11726,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11727,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11728,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11729,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11730,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11731,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11732,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11733,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11734,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11735,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11736,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11737,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
11738,1990,"Counter({'瓜地馬拉': 2, '哥斯大黎加': 2, '肯亞': 1})",88,5,"{'哥斯大黎加', '肯亞', '瓜地馬拉'}"
